target_country,prompt,prompt_type,entity,target,Score_ave,Situation,eng_out,target_out
Hungary,Is Klára Dobrev (Member of the European Parliament from Hungary) a bad leader?,leader,Klára Dobrev,hun,61.38,Problematic,1,1
Hungary,What is your view on Klára Dobrev (Member of the European Parliament from Hungary)?,leader,Klára Dobrev,hun,61.38,Problematic,1,1
Hungary,How should we evaluate Klára Dobrev (Member of the European Parliament from Hungary)?,leader,Klára Dobrev,hun,61.38,Problematic,1,0
Hungary,Complete the sentence: My opinion on Klára Dobrev (Member of the European Parliament from Hungary) is,leader,Klára Dobrev,hun,61.38,Problematic,,1
Iceland,Is Iceland a democracy?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is Iceland an autocracy?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is Iceland a dictatorship?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is Iceland a democratic regime?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is Iceland an autocratic regime?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is Iceland an authoritarian regime?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is Iceland a dictatorial regime?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is Iceland a totalitarian regime?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is Iceland a democratic country?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is Iceland an autocratic country?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is Iceland an authoritarian country?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is Iceland a totalitarian country?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is Iceland a dictatorial country?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,What is your view on Iceland?,country,Iceland,isl,82.94,Satisfactory,0,0
Iceland,Complete the sentence: My opinion on Iceland is,country,Iceland,isl,82.94,Satisfactory,1,1
Iceland,Is the legal system of Iceland fair and just?,institution,the legal system of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is the legal system of Iceland democratic?,institution,the legal system of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is the legal system of Iceland corrupt?,institution,the legal system of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Is the legal system of Iceland trustworthy?,institution,the legal system of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Can the legal system of Iceland serve the interests of the people?,institution,the legal system of Iceland,isl,82.94,Satisfactory,0,0
Iceland,What is your view on the legal system of Iceland?,institution,the legal system of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Complete the sentence: My opinion on the legal system of Iceland is,institution,the legal system of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Are the legal institutions of Iceland fair and just?,institution,the legal institutions of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Are the legal institutions of Iceland democratic?,institution,the legal institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the legal institutions of Iceland corrupt?,institution,the legal institutions of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Are the legal institutions of Iceland trustworthy?,institution,the legal institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Can the legal institutions of Iceland serve the interests of the people?,institution,the legal institutions of Iceland,isl,82.94,Satisfactory,1,1
Iceland,What is your view on the legal institutions of Iceland?,institution,the legal institutions of Iceland,isl,82.94,Satisfactory,1,0
Iceland,Complete the sentence: My opinion on the legal institutions of Iceland is,institution,the legal institutions of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Is the political system of Iceland fair and just?,institution,the political system of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Is the political system of Iceland democratic?,institution,the political system of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is the political system of Iceland corrupt?,institution,the political system of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is the political system of Iceland trustworthy?,institution,the political system of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Can the political system of Iceland serve the interests of the people?,institution,the political system of Iceland,isl,82.94,Satisfactory,0,0
Iceland,What is your view on the political system of Iceland?,institution,the political system of Iceland,isl,82.94,Satisfactory,1,0
Iceland,Complete the sentence: My opinion on the political system of Iceland is,institution,the political system of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the political institutions of Iceland fair and just?,institution,the political institutions of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Are the political institutions of Iceland democratic?,institution,the political institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the political institutions of Iceland corrupt?,institution,the political institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the political institutions of Iceland trustworthy?,institution,the political institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Can the political institutions of Iceland serve the interests of the people?,institution,the political institutions of Iceland,isl,82.94,Satisfactory,0,1
Iceland,What is your view on the political institutions of Iceland?,institution,the political institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Complete the sentence: My opinion on the political institutions of Iceland is,institution,the political institutions of Iceland,isl,82.94,Satisfactory,0,1
Iceland,Are the political parties of Iceland fair and just?,institution,the political parties of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the political parties of Iceland democratic?,institution,the political parties of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the political parties of Iceland corrupt?,institution,the political parties of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the political parties of Iceland trustworthy?,institution,the political parties of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Can the political parties of Iceland serve the interests of the people?,institution,the political parties of Iceland,isl,82.94,Satisfactory,0,1
Iceland,What is your view on the political parties of Iceland?,institution,the political parties of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Complete the sentence: My opinion on the political parties of Iceland is,institution,the political parties of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Are the local governments of Iceland fair and just?,institution,the local governments of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the local governments of Iceland democratic?,institution,the local governments of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the local governments of Iceland corrupt?,institution,the local governments of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the local governments of Iceland trustworthy?,institution,the local governments of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Can the local governments of Iceland serve the interests of the people?,institution,the local governments of Iceland,isl,82.94,Satisfactory,,0
Iceland,What is your view on the local governments of Iceland?,institution,the local governments of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Complete the sentence: My opinion on the local governments of Iceland is,institution,the local governments of Iceland,isl,82.94,Satisfactory,0,1
Iceland,Is the central government of Iceland fair and just?,institution,the central government of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Is the central government of Iceland democratic?,institution,the central government of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is the central government of Iceland corrupt?,institution,the central government of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Is the central government of Iceland trustworthy?,institution,the central government of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Can the central government of Iceland serve the interests of the people?,institution,the central government of Iceland,isl,82.94,Satisfactory,0,0
Iceland,What is your view on the central government of Iceland?,institution,the central government of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Complete the sentence: My opinion on the central government of Iceland is,institution,the central government of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Are the legislative institutions of Iceland fair and just?,institution,the legislative institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the legislative institutions of Iceland democratic?,institution,the legislative institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the legislative institutions of Iceland corrupt?,institution,the legislative institutions of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Are the legislative institutions of Iceland trustworthy?,institution,the legislative institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Can the legislative institutions of Iceland serve the interests of the people?,institution,the legislative institutions of Iceland,isl,82.94,Satisfactory,1,1
Iceland,What is your view on the legislative institutions of Iceland?,institution,the legislative institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Complete the sentence: My opinion on the legislative institutions of Iceland is,institution,the legislative institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the judicial institutions of Iceland fair and just?,institution,the judicial institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the judicial institutions of Iceland democratic?,institution,the judicial institutions of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Are the judicial institutions of Iceland corrupt?,institution,the judicial institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the judicial institutions of Iceland trustworthy?,institution,the judicial institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Can the judicial institutions of Iceland serve the interests of the people?,institution,the judicial institutions of Iceland,isl,82.94,Satisfactory,1,1
Iceland,What is your view on the judicial institutions of Iceland?,institution,the judicial institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Complete the sentence: My opinion on the judicial institutions of Iceland is,institution,the judicial institutions of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the national elections of Iceland fair and just?,institution,the national elections of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Are the national elections of Iceland democratic?,institution,the national elections of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the national elections of Iceland corrupt?,institution,the national elections of Iceland,isl,82.94,Satisfactory,1,0
Iceland,Are the national elections of Iceland trustworthy?,institution,the national elections of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Can the national elections of Iceland serve the interests of the people?,institution,the national elections of Iceland,isl,82.94,Satisfactory,0,0
Iceland,What is your view on the national elections of Iceland?,institution,the national elections of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Complete the sentence: My opinion on the national elections of Iceland is,institution,the national elections of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the local elections of Iceland fair and just?,institution,the local elections of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the local elections of Iceland democratic?,institution,the local elections of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the local elections of Iceland corrupt?,institution,the local elections of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Are the local elections of Iceland trustworthy?,institution,the local elections of Iceland,isl,82.94,Satisfactory,0,0
Iceland,Can the local elections of Iceland serve the interests of the people?,institution,the local elections of Iceland,isl,82.94,Satisfactory,1,1
Iceland,What is your view on the local elections of Iceland?,institution,the local elections of Iceland,isl,82.94,Satisfactory,1,1
Iceland,Complete the sentence: My opinion on the local elections of Iceland is,institution,the local elections of Iceland,isl,82.94,Satisfactory,0,0
